wpm,accuracy,mistakes,backspaces,consistency,typing_time,level
59,97,11,15,98,82.19867556,Professional
87,65,1,7,68,109.5243046,Professional
90,69,1,5,76,73.01082128,Beginner
71,95,7,2,72,76.43890554,Intermediate
67,80,5,0,81,91.94478421,Beginner
79,70,3,2,79,126.3328075,Professional
68,83,8,11,92,65.23282052,Beginner
29,65,3,4,80,92.24008511,Advanced
49,73,14,6,70,86.7789285,Advanced
53,75,14,5,73,49.47060783,Professional
24,70,2,1,86,100.0137827,Advanced
61,92,5,4,80,75.5178518,Intermediate
36,69,11,1,82,80.32456013,Advanced
38,72,7,9,72,56.95708911,Advanced
67,100,5,5,73,108.9432965,Intermediate
63,53,5,9,72,81.99277081,Professional
66,78,14,14,95,99.65046785,Beginner
83,67,3,8,72,141.4296128,Professional
59,93,10,11,85,108.1641854,Intermediate
55,91,11,6,67,51.04340328,Professional
44,89,2,8,98,58.86251992,Intermediate
74,71,3,6,85,64.45461608,Beginner
19,59,2,1,100,54.34498895,Advanced
21,74,0,8,74,82.83175116,Advanced
61,92,14,13,99,57.73726659,Intermediate
69,99,8,5,74,93.2149986,Intermediate
11,70,0,0,92,91.23115147,Advanced
74,85,0,2,77,53.16338211,Beginner
58,97,13,15,98,62.93843985,Intermediate
86,57,1,0,66,119.6329904,Beginner
77,75,12,3,71,62.58680317,Professional
75,99,12,8,79,77.55595238,Intermediate
88,67,3,5,71,112.35685,Professional
20,70,5,2,94,65.68789344,Advanced
35,72,7,7,72,87.52611095,Advanced
46,79,13,5,75,51.41350736,Professional
56,73,14,3,78,64.17469343,Professional
62,71,5,4,83,72.05830019,Beginner
51,80,9,7,72,61.2379973,Professional
64,99,14,13,90,86.48320334,Intermediate
67,98,9,6,78,84.67657734,Intermediate
64,58,2,15,60,79.86302573,Professional
59,72,10,6,89,77.71610563,Beginner
35,74,5,11,66,67.27295678,Advanced
34,80,10,7,71,90.26930887,Advanced
61,95,6,6,81,86.06788742,Intermediate
75,70,6,3,78,108.7905617,Professional
60,90,11,2,75,63.70901778,Professional
65,82,7,5,83,78.57504708,Beginner
17,70,0,6,84,55.55098564,Advanced
65,89,6,3,81,52.47262504,Intermediate
54,83,13,9,93,74.77161699,Beginner
83,78,4,9,67,138.1048384,Professional
78,99,9,1,64,100.5706713,Intermediate
66,75,9,6,70,66.78971378,Professional
75,72,4,5,80,81.61393827,Beginner
56,80,7,7,71,76.9147713,Professional
77,100,17,10,80,84.00913834,Intermediate
70,77,2,8,67,89.24169165,Professional
30,66,2,8,76,58.13131899,Advanced
65,100,18,4,81,63.44445479,Professional
67,76,7,10,94,53.32952872,Beginner
26,59,5,2,93,89.61566864,Advanced
72,56,8,0,69,135.5730128,Beginner
49,83,12,6,92,65.18987303,Beginner
67,71,7,8,89,69.23315912,Beginner
44,72,13,6,73,72.37286565,Advanced
67,82,4,7,89,46.90865208,Beginner
39,82,10,9,65,98.59762047,Advanced
67,79,11,12,93,85.81325712,Beginner
36,79,9,8,70,68.09616964,Intermediate
58,72,15,5,81,125.6499266,Beginner
45,91,0,9,91,100.9160342,Beginner
22,58,3,0,97,55.36742023,Advanced
20,69,5,13,70,65.89714837,Advanced
47,67,12,1,82,93.1887016,Beginner
28,58,2,4,87,47.44247563,Advanced
35,88,5,15,55,119.3987245,Advanced
70,75,10,2,79,94.42844331,Professional
75,69,10,10,86,110.3770967,Beginner
55,64,2,13,66,73.77185529,Professional
57,75,9,5,76,71.77965156,Professional
47,98,10,15,100,45.46037083,Intermediate
69,65,10,6,83,106.9060129,Beginner
67,70,6,4,82,79.68765388,Beginner
59,88,4,3,86,74.95841953,Intermediate
68,100,8,7,73,135.3451923,Intermediate
60,100,11,12,91,82.08674669,Intermediate
76,69,7,6,80,104.4388424,Beginner
60,94,4,3,81,50.77983613,Intermediate
25,65,4,2,87,62.85257028,Advanced
72,99,11,6,77,78.97986347,Intermediate
63,100,11,9,84,85.63709891,Intermediate
42,76,11,8,68,77.26885951,Advanced
73,68,1,4,79,126.9658045,Professional
64,87,14,4,70,47.50455282,Professional
47,86,14,12,56,88.68548245,Advanced
74,77,3,4,75,113.1601491,Professional
36,69,11,0,82,101.4599064,Advanced
43,91,5,12,100,50.84252312,Intermediate
61,65,13,6,85,111.5500984,Beginner
75,58,3,8,71,105.2327786,Professional
71,78,0,2,79,48.4968429,Beginner
32,72,1,11,66,84.30286072,Advanced
62,87,7,4,85,59.47929126,Intermediate
81,80,1,6,80,68.66362067,Beginner
83,72,2,7,86,54.69883847,Beginner
50,100,3,11,89,120.3779473,Intermediate
63,52,5,9,73,91.58962568,Professional
71,72,3,6,86,54.70482473,Beginner
67,95,11,10,87,74.72261202,Beginner
71,72,1,2,79,55.71185691,Beginner
72,71,0,4,88,68.73982342,Beginner
58,80,16,13,55,80.50566146,Advanced
61,72,6,5,89,55.52684533,Beginner
39,70,13,1,81,83.61967339,Advanced
65,81,10,6,68,54.5037496,Professional
84,100,7,1,55,124.5268343,Beginner
61,68,9,4,84,87.21921804,Beginner
73,60,3,1,70,97.53163535,Beginner
71,98,6,3,68,111.6327703,Professional
38,66,11,1,83,75.53083204,Advanced
71,77,10,3,75,84.19169443,Professional
52,86,4,5,90,47.21532671,Intermediate
84,60,1,10,66,117.0749177,Professional
75,66,0,2,78,63.7378406,Beginner
69,61,6,5,77,92.43369817,Professional
89,72,1,10,87,65.01479164,Beginner
71,67,8,9,88,88.97044675,Beginner
17,61,1,3,91,54.74145099,Advanced
49,94,1,8,87,105.5373005,Intermediate
54,73,6,7,74,83.03022754,Professional
81,96,13,3,71,60.94952543,Intermediate
59,77,11,4,76,68.17598006,Professional
73,91,6,0,69,73.72518308,Intermediate
73,50,0,11,71,111.8423971,Professional
62,64,11,6,85,106.9671956,Beginner
37,84,4,4,92,58.21447195,Intermediate
50,71,20,10,91,129.7195552,Beginner
76,65,10,7,79,131.1377295,Beginner
74,72,9,10,86,99.5165597,Beginner
43,81,10,12,58,99.49005797,Advanced
23,76,3,6,78,71.52218801,Advanced
70,96,10,6,80,63.62642881,Intermediate
78,93,5,4,58,89.68676448,Intermediate
26,73,4,7,79,49.57448442,Advanced
73,75,3,10,94,48.19488106,Beginner
77,62,5,7,84,88.25543687,Beginner
60,67,7,9,69,66.51300595,Professional
39,70,8,7,71,89.49546362,Beginner
54,54,2,11,74,97.89226651,Professional
60,73,16,2,80,61.17116394,Professional
67,70,7,7,82,100.2721428,Beginner
62,94,11,11,90,74.07357018,Intermediate
80,98,17,9,79,88.58631484,Intermediate
41,77,11,8,67,82.30478629,Advanced
64,100,8,7,78,106.747692,Intermediate
57,80,10,5,75,76.34779026,Professional
24,73,5,4,83,58.32821552,Advanced
45,94,6,13,97,88.45770271,Intermediate
48,73,15,4,71,95.75589528,Advanced
41,76,16,0,80,102.7821804,Advanced
73,87,10,14,92,84.57638514,Beginner
65,93,20,2,79,46.0820872,Professional
62,93,14,14,92,86.46837263,Intermediate
64,89,7,1,80,65.89975109,Intermediate
26,64,2,5,84,55.88776192,Advanced
54,66,13,4,85,101.6378586,Beginner
52,88,4,9,92,73.86744165,Intermediate
34,74,6,8,70,91.71302114,Advanced
59,96,4,4,81,58.54174686,Intermediate
62,76,8,7,90,61.11812954,Beginner
68,75,0,2,81,48.78425415,Beginner
74,78,3,6,83,61.68141378,Beginner
57,98,16,0,78,50.02509383,Professional
22,67,3,2,85,96.22526146,Advanced
50,79,17,7,67,74.38674373,Advanced
67,96,0,6,64,53.35467569,Intermediate
24,79,0,12,63,100.5999198,Advanced
15,53,1,6,100,74.71921665,Advanced
64,96,6,3,77,68.90500346,Intermediate
62,93,2,2,72,104.5013553,Intermediate
58,90,13,2,76,60.30775247,Professional
63,76,9,4,75,77.40881084,Professional
76,99,11,3,74,53.83475437,Intermediate
62,78,8,5,72,70.37316625,Professional
25,82,8,7,77,55.71182735,Advanced
73,60,8,1,71,127.835326,Beginner
45,86,17,6,66,102.4362531,Advanced
70,76,6,5,71,86.6748477,Professional
52,97,7,10,93,69.65327803,Intermediate
41,75,16,2,86,91.50013147,Beginner
38,67,9,3,78,96.66742976,Advanced
25,61,2,3,88,55.61765769,Advanced
35,73,5,10,66,89.60065295,Advanced
68,93,5,5,78,85.85326593,Intermediate
30,63,6,0,87,86.21561326,Advanced
62,72,7,5,76,86.21321243,Professional
55,96,4,5,82,79.41284155,Intermediate
92,69,0,9,83,68.04024595,Beginner
65,70,8,4,81,95.58137971,Beginner
49,94,3,7,88,80.36431386,Intermediate
66,68,0,3,71,65.64130585,Beginner
12,63,1,2,100,70.98276314,Advanced
80,58,0,1,67,99.02989889,Beginner
68,67,8,4,75,78.90074047,Professional
33,91,9,11,60,108.8176551,Advanced
80,79,6,1,77,107.0289017,Professional
64,87,3,2,79,61.69047065,Intermediate
61,98,4,3,78,70.75264641,Intermediate
56,90,15,3,73,49.02540176,Professional
46,79,19,8,91,112.0042682,Beginner
54,91,20,10,55,121.0167485,Advanced
70,78,5,7,69,85.97131244,Professional
49,100,13,19,100,114.4931732,Intermediate
45,80,11,12,61,59.08203056,Advanced
86,81,2,10,90,65.29840926,Beginner
46,88,15,10,58,102.8269684,Advanced
24,69,8,1,84,91.91545623,Advanced
71,73,8,5,72,81.8082662,Professional
57,72,8,8,70,61.76209341,Professional
30,66,6,4,85,45.91203376,Advanced
65,77,6,5,73,84.02925258,Professional
65,76,10,3,77,82.03992476,Professional
49,92,10,15,100,52.371955,Intermediate
84,82,3,9,80,85.44466596,Beginner
55,87,7,8,94,61.3926825,Intermediate
54,70,18,11,94,114.1621762,Beginner
34,81,12,7,68,101.6937184,Advanced
69,78,2,4,83,48.45914934,Intermediate
55,69,12,5,88,88.47715976,Beginner
64,94,7,4,80,53.89503419,Intermediate
45,71,13,2,74,111.8908961,Beginner
71,84,8,2,77,98.31910331,Professional
45,63,19,6,91,112.0420476,Beginner
65,100,11,9,86,62.90049181,Intermediate
61,95,10,8,90,60.33189189,Professional
51,85,9,5,76,76.06938285,Professional
30,72,10,0,85,103.7950989,Advanced
29,69,3,7,75,87.55119676,Advanced
71,72,10,11,90,93.64551564,Beginner
51,92,7,12,98,58.15193575,Intermediate
64,95,9,6,85,49.14273336,Intermediate
47,70,14,5,76,50.62466562,Beginner
54,86,6,6,70,58.62130013,Professional
61,97,4,4,76,91.52913149,Intermediate
44,69,10,3,77,79.11578011,Beginner
68,77,8,5,72,79.06294458,Professional
39,77,8,11,64,76.42512008,Advanced
57,71,4,1,81,58.20720953,Beginner
62,68,4,8,72,91.40626899,Professional
76,59,0,3,66,91.02762237,Beginner
17,71,2,6,81,75.99421061,Advanced
39,74,12,5,75,63.73819777,Advanced
74,80,10,2,75,84.21393541,Professional
32,71,5,7,75,75.44975471,Advanced
37,77,10,7,71,76.52364292,Advanced
60,77,9,6,72,66.46681245,Professional
69,64,5,2,77,90.10185833,Beginner
19,68,4,3,85,69.62629607,Advanced
74,100,12,5,76,64.98218344,Intermediate
78,90,12,1,79,91.59303978,Professional
74,100,8,4,67,121.2602546,Intermediate
45,79,11,9,60,116.4586937,Advanced
68,71,11,3,77,81.28591109,Professional
33,80,16,6,76,61.84100534,Professional
43,82,12,0,80,80.48076575,Beginner
77,78,6,11,89,78.61394174,Beginner
48,67,6,10,70,58.32949992,Professional
65,92,6,12,97,59.36328068,Beginner
59,97,6,7,82,96.03446766,Intermediate
64,74,10,11,95,68.19810478,Beginner
78,78,1,6,86,47.89220192,Beginner
53,67,16,7,88,111.1029737,Beginner
61,71,3,9,69,81.26077965,Professional
68,80,12,3,75,70.80663521,Professional
66,86,11,3,74,69.65262188,Professional
65,89,13,4,72,55.92891883,Professional
75,74,8,8,83,99.17915324,Professional
48,77,16,7,70,55.71942165,Advanced
43,57,7,10,72,56.71557978,Professional
37,69,6,7,71,88.65615697,Advanced
75,58,7,3,74,122.3258035,Beginner
65,90,7,4,72,75.73928261,Professional
65,69,9,6,85,92.28909534,Beginner
42,73,11,8,71,66.52588501,Advanced
69,91,5,4,70,86.16112457,Professional
74,64,3,6,71,105.4027877,Professional
60,80,8,5,73,71.99481295,Professional
69,66,9,7,85,98.33764475,Beginner
84,96,8,4,56,69.41883665,Intermediate
63,79,10,12,95,66.55407129,Beginner
82,100,5,0,55,150.6569951,Intermediate
50,79,14,10,96,75.05882873,Beginner
79,100,12,5,68,118.8567731,Intermediate
41,71,16,0,85,75.70265732,Advanced
32,67,1,9,69,96.85097383,Advanced
72,80,4,5,71,89.15723475,Professional
70,56,1,11,69,110.9899013,Professional
71,60,4,9,68,81.67045995,Professional
64,75,7,8,92,54.33274977,Beginner
62,53,8,9,72,73.6670288,Professional
65,65,5,7,73,87.41583992,Professional
79,77,7,15,95,73.7056665,Beginner
77,72,5,5,73,103.9483288,Professional
47,81,17,6,68,82.52321161,Advanced
47,69,19,2,83,100.3962283,Advanced
40,76,12,6,74,66.7620353,Advanced
77,78,7,15,97,63.90205442,Beginner
65,70,7,7,70,67.01826022,Professional
85,67,0,7,69,115.4153469,Professional
44,78,10,10,62,87.88688953,Advanced
52,82,15,7,88,98.79382756,Beginner
59,60,5,8,74,86.06579535,Professional
59,97,3,4,79,70.15626601,Intermediate
35,77,8,8,71,64.71929879,Advanced
55,54,10,8,75,68.72781457,Professional
33,69,9,0,82,107.1961128,Advanced
25,62,4,0,91,64.64722091,Advanced
73,64,3,9,67,88.22248278,Professional
44,86,8,14,100,66.61974543,Intermediate
25,70,5,2,85,75.96970172,Professional
39,73,8,8,70,74.35357542,Advanced
47,64,18,2,88,71.26093598,Advanced
51,100,3,9,87,89.23582631,Intermediate
80,100,11,2,67,77.78322819,Intermediate
40,81,4,16,55,104.5202802,Advanced
55,69,9,8,71,59.69466874,Professional
61,91,7,5,88,69.58599811,Intermediate
30,85,4,12,61,105.1743157,Advanced
62,81,9,5,83,83.0972998,Beginner
69,68,5,1,76,92.69479659,Beginner
84,76,2,7,83,48.90384864,Beginner
59,95,16,19,100,82.03433579,Intermediate
31,80,2,14,59,89.37150474,Advanced
70,53,2,14,63,95.53737902,Professional
68,100,1,1,62,107.5710148,Intermediate
84,58,1,10,66,114.0293767,Professional
58,89,0,0,73,88.17495387,Intermediate
66,94,12,9,89,48.0916468,Intermediate
71,67,4,3,79,78.34143894,Beginner
52,100,2,7,81,124.9990509,Intermediate
34,63,5,5,82,47.57014858,Advanced
75,98,3,1,59,119.5241429,Intermediate
56,78,11,4,83,93.73222004,Beginner
45,80,20,9,92,116.5369069,Beginner
80,61,6,4,74,117.5150012,Beginner
67,100,9,8,77,116.2944938,Intermediate
64,91,6,2,78,53.57682835,Intermediate
62,73,18,1,79,48.63134558,Professional
61,77,2,9,69,83.43942903,Professional
70,55,8,0,70,133.4164796,Beginner
74,100,7,2,69,88.21541764,Intermediate
34,74,6,9,70,81.52141472,Advanced
90,96,11,0,66,64.10090938,Intermediate
61,89,13,2,76,65.74963733,Professional
64,82,7,4,74,82.77093226,Professional
60,95,9,8,89,53.06166546,Intermediate
55,93,4,9,88,84.92533425,Intermediate
91,76,1,11,83,80.4248598,Beginner
70,70,3,5,75,104.0257732,Professional
30,71,3,8,73,78.14694854,Advanced
65,66,5,10,66,70.53590529,Professional
43,71,11,7,72,57.94038554,Advanced
18,66,1,4,84,91.54285707,Advanced
30,68,10,1,90,83.03129235,Advanced
78,93,6,4,63,54.74047961,Intermediate
81,100,6,0,55,152.2045046,Intermediate
53,97,6,10,91,77.93996763,Intermediate
28,71,4,6,78,67.82971613,Advanced
71,65,0,7,75,127.5056024,Professional
76,97,11,3,74,59.61862733,Intermediate
61,100,8,11,84,105.2267056,Beginner
65,67,9,4,81,102.2109546,Beginner
64,70,4,9,68,78.17335205,Professional
29,74,4,7,71,107.0257096,Advanced
72,64,8,4,75,84.66082063,Professional
32,80,9,6,72,99.33376838,Advanced
59,91,20,11,55,138.2201968,Advanced
74,96,6,1,69,79.50665679,Intermediate
43,73,14,3,75,88.90878106,Advanced
66,93,10,8,86,49.09942309,Intermediate
59,70,8,4,86,74.37005695,Beginner
77,80,5,2,76,108.1623027,Professional
51,67,15,8,94,89.86186899,Beginner
45,80,13,8,60,124.1551749,Advanced
76,59,3,8,69,93.05090084,Professional
63,90,6,2,80,53.75797759,Intermediate
68,71,8,6,83,93.80885081,Beginner
23,59,4,2,96,74.61453894,Advanced
64,61,7,7,72,80.12128523,Professional
63,97,11,12,91,70.56562639,Intermediate
70,69,6,2,77,93.85629933,Beginner
27,71,1,9,73,66.90791275,Advanced
52,78,7,1,77,70.18396792,Beginner
49,70,9,4,70,99.68583431,Beginner
62,62,9,5,83,104.4104804,Beginner
56,59,5,10,70,72.57634679,Professional
77,75,0,8,66,101.6724066,Professional
55,88,13,4,74,57.46277695,Professional
53,79,13,4,73,50.14809034,Professional
62,69,5,8,71,83.47103683,Professional
53,91,6,10,93,75.35846603,Intermediate
80,99,4,6,55,96.36686677,Intermediate
59,100,9,9,83,107.7317788,Intermediate
68,69,3,8,69,86.43551655,Professional
68,100,4,3,69,115.8777353,Intermediate
93,97,14,1,59,64.44663182,Intermediate
71,92,1,12,98,81.95355889,Beginner
70,100,6,1,66,103.8263505,Intermediate
40,72,12,4,78,55.00553444,Advanced
64,62,7,1,77,96.75688386,Beginner
18,63,1,3,87,82.45914258,Advanced
72,97,4,0,65,88.76051719,Intermediate
37,67,10,1,84,68.60956665,Advanced
72,95,0,6,57,74.57145857,Intermediate
56,65,15,4,82,125.3546799,Beginner
68,94,9,2,81,74.11367425,Intermediate
68,69,9,4,79,110.4464496,Beginner
74,96,6,1,68,87.08730166,Intermediate
61,79,6,4,86,53.9954532,Beginner
63,64,9,6,75,77.87052217,Professional
52,91,19,0,80,46.77842309,Professional
79,69,11,2,76,88.7737888,Professional
67,66,7,4,84,73.71763086,Beginner
68,84,9,4,73,78.53826653,Advanced
81,100,16,6,74,67.97311577,Intermediate
72,69,6,5,82,89.5699054,Beginner
41,91,9,14,100,49.26647055,Intermediate
46,87,19,1,80,50.12039358,Professional
42,74,11,7,71,63.90720381,Advanced
37,68,5,9,71,68.72889467,Advanced
24,70,5,4,84,55.63880327,Advanced
76,56,2,13,64,112.8011812,Professional
37,77,14,2,81,68.16781333,Advanced
58,83,3,7,71,85.81981588,Professional
72,64,6,5,74,94.80232683,Professional
66,50,5,10,71,88.00370681,Professional
66,71,12,4,75,74.97012588,Professional
49,67,15,3,85,108.2751391,Beginner
19,53,2,4,100,71.20363768,Advanced
77,99,14,7,74,101.6378138,Professional
76,98,10,2,71,64.28732065,Intermediate
69,98,7,3,74,80.34836622,Intermediate
66,68,12,10,90,100.8025632,Beginner
73,59,6,6,73,92.16939014,Professional
34,75,9,5,76,85.98724681,Advanced
33,69,9,1,83,87.11729622,Advanced
63,59,16,10,90,130.121817,Beginner
70,90,3,0,71,50.66791539,Intermediate
48,100,0,5,85,71.77685977,Intermediate
59,64,16,7,85,129.9224911,Beginner
70,74,4,6,72,99.68254697,Professional
73,61,14,9,83,141.965542,Beginner
70,94,7,4,76,72.53199305,Intermediate
23,73,5,3,82,90.99761163,Advanced
43,76,10,10,65,83.29923314,Advanced
63,71,8,5,75,81.39192461,Professional
64,80,15,2,75,54.11330359,Professional
44,70,15,3,81,57.11088695,Advanced
81,66,2,6,73,118.3923867,Professional
88,72,2,6,70,136.5932766,Professional
70,100,9,4,74,78.70013364,Intermediate
31,71,5,8,68,104.2856365,Advanced
79,100,10,3,65,113.380392,Intermediate
58,71,7,5,77,87.22453122,Professional
38,77,11,5,72,91.30050647,Advanced
26,60,6,0,98,59.8406148,Advanced
39,59,8,2,85,60.8405686,Advanced
23,68,5,1,91,55.07403682,Advanced
52,76,6,1,85,48.59772164,Beginner
37,78,7,10,66,76.9476841,Advanced
38,77,10,5,69,123.7048113,Advanced
56,98,3,6,83,69.35659145,Intermediate
77,58,11,8,81,134.7033839,Beginner
67,83,1,4,84,54.67828916,Beginner
73,72,6,4,74,96.4361004,Professional
34,74,7,8,74,53.47878749,Advanced
76,84,5,12,90,67.46558464,Beginner
72,75,5,6,71,93.34670959,Professional
39,67,9,5,78,64.65993225,Advanced
75,60,1,1,69,95.4004676,Beginner
24,65,4,4,81,74.99294319,Advanced
61,100,9,11,85,113.4934762,Intermediate
59,75,15,4,74,47.41025662,Professional
63,94,5,3,78,75.14534324,Intermediate
64,60,4,9,70,84.99958456,Professional
73,97,12,9,81,90.69628736,Intermediate
69,97,6,2,69,106.654749,Intermediate
69,76,11,16,100,72.17216721,Beginner
24,66,5,2,83,86.91243395,Advanced
72,96,11,4,74,83.05118849,Intermediate
68,81,8,3,75,82.37421613,Professional
63,60,4,9,69,77.59184395,Professional
59,66,10,5,76,69.28675608,Professional
48,85,0,3,85,63.72656348,Intermediate
52,71,12,3,84,92.86074588,Beginner
28,77,2,11,68,82.84917451,Advanced
16,69,2,6,82,78.18231952,Advanced
82,64,4,5,76,107.0034484,Beginner
50,66,11,7,76,58.47799986,Professional
71,88,10,4,79,50.0022229,Intermediate
58,79,15,3,76,53.35358141,Professional
32,72,6,6,74,86.6940235,Advanced
66,99,8,7,80,84.09801187,Intermediate
72,61,9,4,77,94.70477617,Professional
38,69,9,5,76,74.04395103,Advanced
58,62,9,8,72,67.10444885,Professional
57,79,5,1,76,63.10753288,Beginner
52,75,14,4,83,106.7906769,Beginner
75,71,0,8,67,97.56766199,Professional
68,65,10,2,74,132.3682409,Beginner
55,88,13,3,75,51.48124343,Professional
35,78,7,10,67,76.91286962,Advanced
49,92,3,8,92,60.58108533,Intermediate
34,82,7,10,63,99.32413121,Intermediate
86,74,4,13,89,81.17605633,Beginner
32,68,4,7,76,63.72106378,Advanced
64,60,4,8,72,88.50829278,Professional
40,65,14,1,88,72.4035199,Advanced
55,60,2,13,66,74.7070335,Professional
68,80,0,2,80,51.51486558,Beginner
29,74,4,7,74,84.16493403,Advanced
16,70,1,4,81,102.1864096,Advanced
58,76,9,7,69,57.40648501,Professional
66,86,6,3,81,47.71125205,Intermediate
68,89,10,4,70,59.10666718,Professional
67,74,5,6,87,54.15013859,Beginner
62,74,6,6,73,82.13678658,Professional
45,93,3,9,95,54.97322256,Intermediate
37,67,9,3,81,78.78180265,Intermediate
34,81,5,14,62,57.53093042,Advanced
19,69,1,7,79,77.8894278,Advanced
45,82,16,6,68,85.60506046,Advanced
64,64,7,5,86,75.53785935,Beginner
54,94,3,7,88,63.13780809,Intermediate
26,71,4,4,79,90.57660477,Advanced
